['[-6.49790745 -5.2833934  -3.9223167  -2.77064158 -1.85841421 -2.59330218        -3.15670583 -3.51119115 -2.62611729 -5.         -5.         -5.        -5.         -5.         -5.         -5.         -5.         -5.        -5.        ]', '-7.07734135', '-7.11500822', '-7.11562572', '-6.48671976']
['[-7.07734135 -6.49790745 -5.2833934  -3.9223167  -2.77064158 -1.85841421        -2.59330218 -3.15670583 -3.51119115 -5.         -5.         -5.        -5.         -5.         -5.         -5.         -5.         -5.        -5.        ]', '-7.06505916', '-6.93105968', '-6.93370015', '-6.72507077']
['[-7.06505916 -7.07734135 -6.49790745 -5.2833934  -3.9223167  -2.77064158        -1.85841421 -2.59330218 -3.15670583 -5.         -5.         -5.        -5.         -5.         -5.         -5.         -5.         -5.        -5.        ]', '-6.2956368', '-6.55839013', '-6.56011688', '-6.56614508']
['[-6.2956368  -7.06505916 -7.07734135 -6.49790745 -5.2833934  -3.9223167        -2.77064158 -1.85841421 -2.59330218 -5.         -5.         -5.        -5.         -5.         -5.         -5.         -5.         -5.        -5.        ]', '-6.24117334', '-6.25416899', '-6.25440332', '-6.28345064']
['[-6.24117334 -6.2956368  -7.06505916 -7.07734135 -6.49790745 -5.2833934        -3.9223167  -2.77064158 -1.85841421 -5.         -5.         -5.        -5.         -5.         -5.         -5.         -5.         -5.        -5.        ]', '-6.42801283', '-6.55450339', '-6.55312282', '-6.48742174']
['[-6.42801283 -6.24117334 -6.2956368  -7.06505916 -7.07734135 -6.49790745        -5.2833934  -3.9223167  -2.77064158 -5.         -5.         -5.        -5.         -5.         -5.         -5.         -5.         -5.        -5.        ]', '-7.27448282', '-7.18451316', '-7.18612776', '-6.88213877']
['[-7.27448282 -6.42801283 -6.24117334 -6.2956368  -7.06505916 -7.07734135        -6.49790745 -5.2833934  -3.9223167  -5.         -5.         -5.        -5.         -5.         -5.         -5.         -5.         -5.        -5.        ]', '-8.48590739', '-8.12380293', '-8.12447278', '-7.65014594']
['[-8.48590739 -7.27448282 -6.42801283 -6.24117334 -6.2956368  -7.06505916        -7.07734135 -6.49790745 -5.2833934  -5.         -5.         -5.        -5.         -5.         -5.         -5.         -5.         -5.        -5.        ]', '-9.12901135', '-9.0430376', '-9.03916118', '-8.51054209']
['[-9.12901135 -8.48590739 -7.27448282 -6.42801283 -6.24117334 -6.2956368        -7.06505916 -7.07734135 -6.49790745 -5.         -5.         -5.        -5.         -5.         -5.         -5.         -5.         -5.        -5.        ]', '-9.20552727', '-9.37367227', '-9.36958509', '-8.90138968']
['[-9.20552727 -9.12901135 -8.48590739 -7.27448282 -6.42801283 -6.24117334        -6.2956368  -7.06505916 -7.07734135 -5.         -5.         -5.        -5.         -5.         -5.         -5.         -5.         -5.        -5.        ]', '-9.16330718', '-9.11154337', '-9.11084934', '-8.78966532']
['[-9.16330718 -9.20552727 -9.12901135 -8.48590739 -7.27448282 -6.42801283        -6.24117334 -6.2956368  -7.06505916 -5.         -5.         -5.        -5.         -5.         -5.         -5.         -5.         -5.        -5.        ]', '-8.9940657', '-8.74415298', '-8.74498571', '-8.75261845']
['[-8.9940657  -9.16330718 -9.20552727 -9.12901135 -8.48590739 -7.27448282        -6.42801283 -6.24117334 -6.2956368  -5.         -5.         -5.        -5.         -5.         -5.         -5.         -5.         -5.        -5.        ]', '-8.74639448', '-8.66583651', '-8.66472408', '-8.68759121']
['[-8.74639448 -8.9940657  -9.16330718 -9.20552727 -9.12901135 -8.48590739        -7.27448282 -6.42801283 -6.24117334 -5.         -5.         -5.        -5.         -5.         -5.         -5.         -5.         -5.        -5.        ]', '-8.74414585', '-8.84881291', '-8.84721624', '-8.71049668']
['[-8.74414585 -8.74639448 -8.9940657  -9.16330718 -9.20552727 -9.12901135        -8.48590739 -7.27448282 -6.42801283 -5.         -5.         -5.        -5.         -5.         -5.         -5.         -5.         -5.        -5.        ]', '-9.37491322', '-9.31052796', '-9.30735069', '-8.9587174']
['[-9.37491322 -8.74414585 -8.74639448 -8.9940657  -9.16330718 -9.20552727        -9.12901135 -8.48590739 -7.27448282 -5.         -5.         -5.        -5.         -5.         -5.         -5.         -5.         -5.        -5.        ]', '-9.86356401', '-9.88520867', '-9.88374121', '-9.47705151']
['[-9.86356401 -9.37491322 -8.74414585 -8.74639448 -8.9940657  -9.16330718        -9.20552727 -9.12901135 -8.48590739 -5.         -5.         -5.        -5.         -5.         -5.         -5.         -5.         -5.        -5.        ]', '-10.28734242', '-10.25372942', '-10.25502152', '-9.79171769']
['[-10.28734242  -9.86356401  -9.37491322  -8.74414585  -8.74639448         -8.9940657   -9.16330718  -9.20552727  -9.12901135  -5.         -5.          -5.          -5.          -5.          -5.         -5.          -5.          -5.          -5.        ]', '-10.28470263', '-10.43147655', '-10.43181371', '-10.04223849']
['[-10.28470263 -10.28734242  -9.86356401  -9.37491322  -8.74414585         -8.74639448  -8.9940657   -9.16330718  -9.20552727  -5.         -5.          -5.          -5.          -5.          -5.         -5.          -5.          -5.          -5.        ]', '-10.55098005', '-10.33957002', '-10.33877745', '-10.00575406']
['[-10.55098005 -10.28470263 -10.28734242  -9.86356401  -9.37491322         -8.74414585  -8.74639448  -8.9940657   -9.16330718   5.         -5.          -5.          -5.          -5.          -5.         -5.          -5.          -5.          -5.        ]', '-8.1960767', '-8.20940262', '-8.20987371', '-8.70190251']
['[ -8.1960767  -10.55098005 -10.28470263 -10.28734242  -9.86356401         -9.37491322  -8.74414585  -8.74639448  -8.9940657    5.          5.          -5.          -5.          -5.          -5.         -5.          -5.          -5.          -5.        ]', '-4.86448559', '-5.07170219', '-5.07236039', '-5.44262027']
['[ -4.86448559  -8.1960767  -10.55098005 -10.28470263 -10.28734242         -9.86356401  -9.37491322  -8.74414585  -8.74639448   5.          5.           5.          -5.          -5.          -5.         -5.          -5.          -5.          -5.        ]', '-2.27651356', '-2.22233179', '-2.22265643', '-3.04546063']
['[ -2.27651356  -4.86448559  -8.1960767  -10.55098005 -10.28470263        -10.28734242  -9.86356401  -9.37491322  -8.74414585   5.          5.           5.           5.          -5.          -5.         -5.          -5.          -5.          -5.        ]', '-0.76581682', '-0.69272614', '-0.69196256', '-1.56311178']
['[ -0.76581682  -2.27651356  -4.86448559  -8.1960767  -10.55098005        -10.28470263 -10.28734242  -9.86356401  -9.37491322   5.          5.           5.           5.           5.          -5.         -5.          -5.          -5.          -5.        ]', '-0.59257962', '-0.58701059', '-0.58806527', '-0.72635192']
['[ -0.59257962  -0.76581682  -2.27651356  -4.86448559  -8.1960767        -10.55098005 -10.28470263 -10.28734242  -9.86356401   5.          5.           5.           5.           5.           5.         -5.          -5.          -5.          -5.        ]', '-1.22603556', '-1.29084345', '-1.29141916', '-0.61984114']
['[ -1.22603556  -0.59257962  -0.76581682  -2.27651356  -4.86448559         -8.1960767  -10.55098005 -10.28470263 -10.28734242   5.          5.           5.           5.           5.           5.          5.          -5.          -5.          -5.        ]', '-1.82195015', '-1.83828408', '-1.83787309', '-1.06218027']
['[ -1.82195015  -1.22603556  -0.59257962  -0.76581682  -2.27651356         -4.86448559  -8.1960767  -10.55098005 -10.28470263   5.          5.           5.           5.           5.           5.          5.           5.          -5.          -5.        ]', '-1.40669793', '-1.44720636', '-1.44788486', '-0.94150019']
['[ -1.40669793  -1.82195015  -1.22603556  -0.59257962  -0.76581682         -2.27651356  -4.86448559  -8.1960767  -10.55098005   5.          5.           5.           5.           5.           5.          5.           5.           5.          -5.        ]', '0.13919687', '0.08512668', '0.08155156', '-0.00107068']
['[ 0.13919687 -1.40669793 -1.82195015 -1.22603556 -0.59257962 -0.76581682        -2.27651356 -4.86448559 -8.1960767   5.          5.          5.         5.          5.          5.          5.          5.          5.         5.        ]', '2.14118695', '2.16583462', '2.1670622', '1.47774613']
['[ 2.14118695  0.13919687 -1.40669793 -1.82195015 -1.22603556 -0.59257962        -0.76581682 -2.27651356 -4.86448559 -5.          5.          5.         5.          5.          5.          5.          5.          5.         5.        ]', '1.78358309', '1.86965013', '1.87076459', '1.59789278']
['[ 1.78358309  2.14118695  0.13919687 -1.40669793 -1.82195015 -1.22603556        -0.59257962 -0.76581682 -2.27651356 -5.         -5.          5.         5.          5.          5.          5.          5.          5.         5.        ]', '-0.09649754', '-0.17504526', '-0.17533168', '-0.40351161']
['[-0.09649754  1.78358309  2.14118695  0.13919687 -1.40669793 -1.82195015        -1.22603556 -0.59257962 -0.76581682 -5.         -5.         -5.         5.          5.          5.          5.          5.          5.         5.        ]', '-2.91656786', '-2.90482764', '-2.90530542', '-2.17327613']
['[-2.91656786 -0.09649754  1.78358309  2.14118695  0.13919687 -1.40669793        -1.82195015 -1.22603556 -0.59257962 -5.         -5.         -5.        -5.          5.          5.          5.          5.          5.         5.        ]', '-5.30834078', '-5.18189972', '-5.18170822', '-4.02105513']
['[-5.30834078 -2.91656786 -0.09649754  1.78358309  2.14118695  0.13919687        -1.40669793 -1.82195015 -1.22603556 -5.         -5.         -5.        -5.         -5.          5.          5.          5.          5.         5.        ]', '-5.84543192', '-6.03044283', '-6.02950784', '-5.39851428']
['[-5.84543192 -5.30834078 -2.91656786 -0.09649754  1.78358309  2.14118695         0.13919687 -1.40669793 -1.82195015 -5.         -5.         -5.        -5.         -5.         -5.          5.          5.          5.         5.        ]', '-5.42883949', '-5.3122933', '-5.31391194', '-5.40853698']
['[-5.42883949 -5.84543192 -5.30834078 -2.91656786 -0.09649754  1.78358309         2.14118695  0.13919687 -1.40669793 -5.         -5.         -5.        -5.         -5.         -5.         -5.          5.          5.         5.        ]', '-4.31453696', '-4.08343891', '-4.08482361', '-4.74123237']
['[-4.31453696 -5.42883949 -5.84543192 -5.30834078 -2.91656786 -0.09649754         1.78358309  2.14118695  0.13919687 -5.         -5.         -5.        -5.         -5.         -5.         -5.         -5.          5.         5.        ]', '-3.10027557', '-3.36066391', '-3.35950619', '-4.1333073']
['[-3.10027557 -4.31453696 -5.42883949 -5.84543192 -5.30834078 -2.91656786        -0.09649754  1.78358309  2.14118695 -5.         -5.         -5.        -5.         -5.         -5.         -5.         -5.         -5.         5.        ]', '-3.30269294', '-3.51634003', '-3.51696082', '-3.77792263']
['[-3.30269294 -3.10027557 -4.31453696 -5.42883949 -5.84543192 -5.30834078        -2.91656786 -0.09649754  1.78358309 -5.         -5.         -5.        -5.         -5.         -5.         -5.         -5.         -5.        -5.        ]', '-4.74300601', '-4.82615473', '-4.83075193', '-4.48277256']
['[-4.74300601 -3.30269294 -3.10027557 -4.31453696 -5.42883949 -5.84543192        -5.30834078 -2.91656786 -0.09649754 -5.         -5.         -5.        -5.         -5.         -5.         -5.         -5.         -5.        -5.        ]', '-6.64059306', '-6.59866514', '-6.6008029', '-5.8565825']
['[-6.64059306 -4.74300601 -3.30269294 -3.10027557 -4.31453696 -5.42883949        -5.84543192 -5.30834078 -2.91656786 -5.         -5.         -5.        -5.         -5.         -5.         -5.         -5.         -5.        -5.        ]', '-7.82314494', '-8.07065783', '-8.0727944', '-7.12797103']
['[-7.82314494 -6.64059306 -4.74300601 -3.30269294 -3.10027557 -4.31453696        -5.42883949 -5.84543192 -5.30834078 -5.         -5.         -5.        -5.         -5.         -5.         -5.         -5.         -5.        -5.        ]', '-8.74886952', '-8.57627901', '-8.57779656', '-7.76548959']
['[-8.74886952 -7.82314494 -6.64059306 -4.74300601 -3.30269294 -3.10027557        -4.31453696 -5.42883949 -5.84543192 -5.         -5.         -5.        -5.         -5.         -5.         -5.         -5.         -5.        -5.        ]', '-8.21222297', '-8.35689742', '-8.35624207', '-8.10215742']
['[-8.21222297 -8.74886952 -7.82314494 -6.64059306 -4.74300601 -3.30269294        -3.10027557 -4.31453696 -5.42883949 -5.         -5.         -5.        -5.         -5.         -5.         -5.         -5.         -5.        -5.        ]', '-7.42025152', '-7.48948058', '-7.49131433', '-7.52371719']
['[-7.42025152 -8.21222297 -8.74886952 -7.82314494 -6.64059306 -4.74300601        -3.30269294 -3.10027557 -4.31453696 -5.         -5.         -5.        -5.         -5.         -5.         -5.         -5.         -5.        -5.        ]', '-6.83073954', '-6.82490726', '-6.82795355', '-7.08098388']
['[-6.83073954 -7.42025152 -8.21222297 -8.74886952 -7.82314494 -6.64059306        -4.74300601 -3.30269294 -3.10027557 -5.         -5.         -5.        -5.         -5.         -5.         -5.         -5.         -5.        -5.        ]', '-7.02799333', '-6.95861731', '-6.95704446', '-7.0171425']
['[-7.02799333 -6.83073954 -7.42025152 -8.21222297 -8.74886952 -7.82314494        -6.64059306 -4.74300601 -3.30269294 -5.         -5.         -5.        -5.         -5.         -5.         -5.         -5.         -5.        -5.        ]', '-7.78742049', '-7.75398575', '-7.75251687', '-7.52876986']
['[-7.78742049 -7.02799333 -6.83073954 -7.42025152 -8.21222297 -8.74886952        -7.82314494 -6.64059306 -4.74300601 -5.         -5.         -5.        -5.         -5.         -5.         -5.         -5.         -5.        -5.        ]', '-9.00435192', '-8.83705215', '-8.83595598', '-8.23694876']
['[-9.00435192 -7.78742049 -7.02799333 -6.83073954 -7.42025152 -8.21222297        -8.74886952 -7.82314494 -6.64059306 -5.         -5.         -5.        -5.         -5.         -5.         -5.         -5.         -5.        -5.        ]', '-9.68868112', '-9.78943077', '-9.78710125', '-9.17206146']
['[-9.68868112 -9.00435192 -7.78742049 -7.02799333 -6.83073954 -7.42025152        -8.21222297 -8.74886952 -7.82314494  5.         -5.         -5.        -5.         -5.         -5.         -5.         -5.         -5.        -5.        ]', '-7.96001869', '-8.11306654', '-8.11081963', '-8.06438753']
['[-7.96001869 -9.68868112 -9.00435192 -7.78742049 -7.02799333 -6.83073954        -7.42025152 -8.21222297 -8.74886952  5.          5.         -5.        -5.         -5.         -5.         -5.         -5.         -5.        -5.        ]', '-4.85009485', '-4.76292828', '-4.7658189', '-5.0254578']
['[-4.85009485 -7.96001869 -9.68868112 -9.00435192 -7.78742049 -7.02799333        -6.83073954 -7.42025152 -8.21222297  5.          5.          5.        -5.         -5.         -5.         -5.         -5.         -5.        -5.        ]', '-1.39689736', '-1.47500418', '-1.47637434', '-2.51246852']
['[-1.39689736 -4.85009485 -7.96001869 -9.68868112 -9.00435192 -7.78742049        -7.02799333 -6.83073954 -7.42025152  5.          5.          5.         5.         -5.         -5.         -5.         -5.         -5.        -5.        ]', '0.63523612', '0.70831646', '0.70734043', '-0.44083468']
['[ 0.63523612 -1.39689736 -4.85009485 -7.96001869 -9.68868112 -9.00435192        -7.78742049 -7.02799333 -6.83073954  5.          5.          5.         5.          5.         -5.         -5.         -5.         -5.        -5.        ]', '1.2305991', '1.02695306', '1.02732207', '0.64572563']
['[ 1.2305991   0.63523612 -1.39689736 -4.85009485 -7.96001869 -9.68868112        -9.00435192 -7.78742049 -7.02799333  5.          5.          5.         5.          5.          5.         -5.         -5.         -5.        -5.        ]', '0.33097548', '0.18903435', '0.18929805', '0.75917048']
['[ 0.33097548  1.2305991   0.63523612 -1.39689736 -4.85009485 -7.96001869        -9.68868112 -9.00435192 -7.78742049  5.          5.          5.         5.          5.          5.          5.         -5.         -5.        -5.        ]', '-1.00741023', '-0.82202761', '-0.82426694', '0.06788671']
['[-1.00741023  0.33097548  1.2305991   0.63523612 -1.39689736 -4.85009485        -7.96001869 -9.68868112 -9.00435192  5.          5.          5.         5.          5.          5.          5.          5.         -5.        -5.        ]', '-1.16215919', '-1.06843598', '-1.07036239', '-0.39462066']
['[-1.16215919 -1.00741023  0.33097548  1.2305991   0.63523612 -1.39689736        -4.85009485 -7.96001869 -9.68868112  5.          5.          5.         5.          5.          5.          5.          5.          5.        -5.        ]', '0.09144956', '-0.00918804', '-0.00885026', '0.15147541']
['[ 0.09144956 -1.16215919 -1.00741023  0.33097548  1.2305991   0.63523612        -1.39689736 -4.85009485 -7.96001869  5.          5.          5.         5.          5.          5.          5.          5.          5.         5.        ]', '2.26138538', '2.16178163', '2.1645805', '1.62977168']
['[ 2.26138538  0.09144956 -1.16215919 -1.00741023  0.33097548  1.2305991         0.63523612 -1.39689736 -4.85009485 -5.          5.          5.         5.          5.          5.          5.          5.          5.         5.        ]', '2.4042817', '2.34312604', '2.34275674', '1.96008287']
['[ 2.4042817   2.26138538  0.09144956 -1.16215919 -1.00741023  0.33097548         1.2305991   0.63523612 -1.39689736 -5.         -5.          5.         5.          5.          5.          5.          5.          5.         5.        ]', '0.62523231', '0.76110076', '0.75889508', '0.35180059']
['[ 0.62523231  2.4042817   2.26138538  0.09144956 -1.16215919 -1.00741023         0.33097548  1.2305991   0.63523612 -5.         -5.         -5.         5.          5.          5.          5.          5.          5.         5.        ]', '-1.81985985', '-1.87008162', '-1.87174446', '-1.41100439']
['[-1.81985985  0.62523231  2.4042817   2.26138538  0.09144956 -1.16215919        -1.00741023  0.33097548  1.2305991  -5.         -5.         -5.        -5.          5.          5.          5.          5.          5.         5.        ]', '-4.31601159', '-4.32724712', '-4.32559078', '-3.18238946']
['[-4.31601159 -1.81985985  0.62523231  2.4042817   2.26138538  0.09144956        -1.16215919 -1.00741023  0.33097548 -5.         -5.         -5.        -5.         -5.          5.          5.          5.          5.         5.        ]', '-5.68947061', '-5.50029062', '-5.4989827', '-4.74113609']
['[-5.68947061 -4.31601159 -1.81985985  0.62523231  2.4042817   2.26138538         0.09144956 -1.16215919 -1.00741023 -5.         -5.         -5.        -5.         -5.         -5.          5.          5.          5.         5.        ]', '-5.18936489', '-5.27905064', '-5.27911168', '-5.32297514']
['[-5.18936489 -5.68947061 -4.31601159 -1.81985985  0.62523231  2.4042817         2.26138538  0.09144956 -1.16215919 -5.         -5.         -5.        -5.         -5.         -5.         -5.          5.          5.         5.        ]', '-4.1066075', '-4.131947', '-4.13281518', '-4.56998382']
['[-4.1066075  -5.18936489 -5.68947061 -4.31601159 -1.81985985  0.62523231         2.4042817   2.26138538  0.09144956 -5.         -5.         -5.        -5.         -5.         -5.         -5.         -5.          5.         5.        ]', '-3.12359886', '-3.20727587', '-3.20809467', '-3.87823381']
['[-3.12359886 -4.1066075  -5.18936489 -5.68947061 -4.31601159 -1.81985985         0.62523231  2.4042817   2.26138538 -5.         -5.         -5.        -5.         -5.         -5.         -5.         -5.         -5.         5.        ]', '-3.16638816', '-3.22030898', '-3.22114143', '-3.64348738']
['[-3.16638816 -3.12359886 -4.1066075  -5.18936489 -5.68947061 -4.31601159        -1.81985985  0.62523231  2.4042817  -5.         -5.         -5.        -5.         -5.         -5.         -5.         -5.         -5.        -5.        ]', '-4.48387128', '-4.37536197', '-4.38030037', '-4.17343622']
['[-4.48387128 -3.16638816 -3.12359886 -4.1066075  -5.18936489 -5.68947061        -4.31601159 -1.81985985  0.62523231  5.         -5.         -5.        -5.         -5.         -5.         -5.         -5.         -5.        -5.        ]', '-3.8096251', '-4.11952076', '-4.12059718', '-4.07791751']
['[-3.8096251  -4.48387128 -3.16638816 -3.12359886 -4.1066075  -5.18936489        -5.68947061 -4.31601159 -1.81985985  5.          5.         -5.        -5.         -5.         -5.         -5.         -5.         -5.        -5.        ]', '-2.6324957', '-2.59358091', '-2.59275425', '-2.13011524']
['[-2.6324957  -3.8096251  -4.48387128 -3.16638816 -3.12359886 -4.1066075        -5.18936489 -5.68947061 -4.31601159  5.          5.          5.        -5.         -5.         -5.         -5.         -5.         -5.        -5.        ]', '-0.33309239', '-0.50299063', '-0.50410453', '-0.8178115']
['[-0.33309239 -2.6324957  -3.8096251  -4.48387128 -3.16638816 -3.12359886        -4.1066075  -5.18936489 -5.68947061  5.          5.          5.         5.         -5.         -5.         -5.         -5.         -5.        -5.        ]', '1.63754246', '1.55509612', '1.55255459', '0.81178918']
['[ 1.63754246 -0.33309239 -2.6324957  -3.8096251  -4.48387128 -3.16638816        -3.12359886 -4.1066075  -5.18936489  5.          5.          5.         5.          5.         -5.         -5.         -5.         -5.        -5.        ]', '2.66418654', '2.6845039', '2.68132136', '2.2197348']
['[ 2.66418654  1.63754246 -0.33309239 -2.6324957  -3.8096251  -4.48387128        -3.16638816 -3.12359886 -4.1066075   5.          5.          5.         5.          5.          5.         -5.         -5.         -5.        -5.        ]', '2.76391173', '2.78576259', '2.78468666', '2.83890326']
['[ 2.76391173  2.66418654  1.63754246 -0.33309239 -2.6324957  -3.8096251        -4.48387128 -3.16638816 -3.12359886  5.          5.          5.         5.          5.          5.          5.         -5.         -5.        -5.        ]', '2.54824114', '2.33325171', '2.33315912', '2.62845586']
['[ 2.54824114  2.76391173  2.66418654  1.63754246 -0.33309239 -2.6324957        -3.8096251  -4.48387128 -3.16638816  5.          5.          5.         5.          5.          5.          5.          5.         -5.        -5.        ]', '2.08802831', '2.11852045', '2.11756342', '2.63545151']
['[ 2.08802831  2.54824114  2.76391173  2.66418654  1.63754246 -0.33309239        -2.6324957  -3.8096251  -4.48387128  5.          5.          5.         5.          5.          5.          5.          5.          5.        -5.        ]', '2.50497575', '2.45083258', '2.44998451', '2.59647559']
['[ 2.50497575  2.08802831  2.54824114  2.76391173  2.66418654  1.63754246        -0.33309239 -2.6324957  -3.8096251   5.          5.          5.         5.          5.          5.          5.          5.          5.         5.        ]', '3.34986959', '3.51575189', '3.51895537', '3.32527496']
['[ 3.34986959  2.50497575  2.08802831  2.54824114  2.76391173  2.66418654         1.63754246 -0.33309239 -2.6324957   5.          5.          5.         5.          5.          5.          5.          5.          5.         5.        ]', '4.60086474', '4.84004387', '4.83944052', '4.24810556']
['[ 4.60086474  3.34986959  2.50497575  2.08802831  2.54824114  2.76391173         2.66418654  1.63754246 -0.33309239  5.          5.          5.         5.          5.          5.          5.          5.          5.         5.        ]', '5.98566766', '5.93392981', '5.93605574', '5.22484757']
['[5.98566766 4.60086474 3.34986959 2.50497575 2.08802831 2.54824114        2.76391173 2.66418654 1.63754246 5.         5.         5.        5.         5.         5.         5.         5.         5.        5.        ]', '6.6457243', '6.65979091', '6.661373', '6.09246004']
['[6.6457243  5.98566766 4.60086474 3.34986959 2.50497575 2.08802831        2.54824114 2.76391173 2.66418654 5.         5.         5.        5.         5.         5.         5.         5.         5.        5.        ]', '6.75811489', '6.80629411', '6.80668884', '6.45177219']
['[6.75811489 6.6457243  5.98566766 4.60086474 3.34986959 2.50497575        2.08802831 2.54824114 2.76391173 5.         5.         5.        5.         5.         5.         5.         5.         5.        5.        ]', '6.34852371', '6.57311429', '6.57341957', '6.42569995']
['[6.34852371 6.75811489 6.6457243  5.98566766 4.60086474 3.34986959        2.50497575 2.08802831 2.54824114 5.         5.         5.        5.         5.         5.         5.         5.         5.        5.        ]', '6.49375364', '6.27473984', '6.27585274', '6.26106433']
['[6.49375364 6.34852371 6.75811489 6.6457243  5.98566766 4.60086474        3.34986959 2.50497575 2.08802831 5.         5.         5.        5.         5.         5.         5.         5.         5.        5.        ]', '6.28640162', '6.48779561', '6.48767792', '6.52397748']
['[6.28640162 6.49375364 6.34852371 6.75811489 6.6457243  5.98566766        4.60086474 3.34986959 2.50497575 5.         5.         5.        5.         5.         5.         5.         5.         5.        5.        ]', '7.0785913', '6.94994403', '6.95004677', '6.6548921']
['[7.0785913  6.28640162 6.49375364 6.34852371 6.75811489 6.6457243        5.98566766 4.60086474 3.34986959 5.         5.         5.        5.         5.         5.         5.         5.         5.        5.        ]', '7.81263353', '7.79421299', '7.79300723', '7.42478224']
['[7.81263353 7.0785913  6.28640162 6.49375364 6.34852371 6.75811489        6.6457243  5.98566766 4.60086474 5.         5.         5.        5.         5.         5.         5.         5.         5.        5.        ]', '8.72712849', '8.56029983', '8.55766411', '8.00978108']
['[8.72712849 7.81263353 7.0785913  6.28640162 6.49375364 6.34852371        6.75811489 6.6457243  5.98566766 5.         5.         5.        5.         5.         5.         5.         5.         5.        5.        ]', '9.10179587', '8.99491332', '8.99449322', '8.59232192']
['[9.10179587 8.72712849 7.81263353 7.0785913  6.28640162 6.49375364        6.34852371 6.75811489 6.6457243  5.         5.         5.        5.         5.         5.         5.         5.         5.        5.        ]', '9.11489146', '9.0831191', '9.08111698', '8.73711076']
['[9.11489146 9.10179587 8.72712849 7.81263353 7.0785913  6.28640162        6.49375364 6.34852371 6.75811489 5.         5.         5.        5.         5.         5.         5.         5.         5.        5.        ]', '8.8832369', '8.89848701', '8.89660577', '8.77504365']
['[8.8832369  9.11489146 9.10179587 8.72712849 7.81263353 7.0785913        6.28640162 6.49375364 6.34852371 5.         5.         5.        5.         5.         5.         5.         5.         5.        5.        ]', '8.60600814', '8.71416058', '8.71295739', '8.59062181']
['[8.60600814 8.8832369  9.11489146 9.10179587 8.72712849 7.81263353        7.0785913  6.28640162 6.49375364 5.         5.         5.        5.         5.         5.         5.         5.         5.        5.        ]', '8.87347203', '8.66877727', '8.67026124', '8.58426365']
['[8.87347203 8.60600814 8.8832369  9.11489146 9.10179587 8.72712849        7.81263353 7.0785913  6.28640162 5.         5.         5.        5.         5.         5.         5.         5.         5.        5.        ]', '9.13127776', '9.11698976', '9.11558342', '8.89910635']
['[9.13127776 8.87347203 8.60600814 8.8832369  9.11489146 9.10179587        8.72712849 7.81263353 7.0785913  5.         5.         5.        5.         5.         5.         5.         5.         5.        5.        ]', '9.74827713', '9.6301886', '9.62869725', '9.2452209']
['[9.74827713 9.13127776 8.87347203 8.60600814 8.8832369  9.11489146        9.10179587 8.72712849 7.81263353 5.         5.         5.        5.         5.         5.         5.         5.         5.        5.        ]', '10.11438471', '10.13956207', '10.13741373', '9.69982591']
['[10.11438471  9.74827713  9.13127776  8.87347203  8.60600814  8.8832369         9.11489146  9.10179587  8.72712849  5.          5.          5.         5.          5.          5.          5.          5.          5.         5.        ]', '10.29607047', '10.34761967', '10.34640337', '9.92646721']
['[10.29607047 10.11438471  9.74827713  9.13127776  8.87347203  8.60600814         8.8832369   9.11489146  9.10179587  5.          5.          5.         5.          5.          5.          5.          5.          5.         5.        ]', '10.41846171', '10.28709898', '10.2875099', '9.98987297']
['[10.41846171 10.29607047 10.11438471  9.74827713  9.13127776  8.87347203         8.60600814  8.8832369   9.11489146  5.          5.          5.         5.          5.          5.          5.          5.          5.         5.        ]', '10.16110378', '10.17390118', '10.17411769', '10.00761917']
['[10.16110378 10.41846171 10.29607047 10.11438471  9.74827713  9.13127776         8.87347203  8.60600814  8.8832369   5.          5.          5.         5.          5.          5.          5.          5.          5.         5.        ]', '10.05848674', '10.05956923', '10.05911411', '9.90530373']
['[10.05848674 10.16110378 10.41846171 10.29607047 10.11438471  9.74827713         9.13127776  8.87347203  8.60600814  5.          5.          5.         5.          5.          5.          5.          5.          5.         5.        ]', '10.16970185', '10.10924676', '10.10851152', '9.89565132']
['[10.16970185 10.05848674 10.16110378 10.41846171 10.29607047 10.11438471         9.74827713  9.13127776  8.87347203  5.          5.          5.         5.          5.          5.          5.          5.          5.         5.        ]', '10.34621779', '10.32813033', '10.32755798', '10.09080376']
['[10.34621779 10.16970185 10.05848674 10.16110378 10.41846171 10.29607047        10.11438471  9.74827713  9.13127776  5.          5.          5.         5.          5.          5.          5.          5.          5.         5.        ]', '10.69997516', '10.62953758', '10.62884324', '10.27420728']
['[10.69997516 10.34621779 10.16970185 10.05848674 10.16110378 10.41846171        10.29607047 10.11438471  9.74827713  5.          5.          5.         5.          5.          5.          5.          5.          5.         5.        ]', '10.84216427', '10.89603061', '10.89564927', '10.52802964']
['[10.84216427 10.69997516 10.34621779 10.16970185 10.05848674 10.16110378        10.41846171 10.29607047 10.11438471  5.          5.          5.         5.          5.          5.          5.          5.          5.         5.        ]', '11.12940005', '11.01162984', '11.01077354', '10.64022174']
['[11.12940005 10.84216427 10.69997516 10.34621779 10.16970185 10.05848674        10.16110378 10.41846171 10.29607047  5.          5.          5.         5.          5.          5.          5.          5.          5.         5.        ]', '10.94286195', '11.02824362', '11.02798614', '10.76289525']
